,id,city,job_id,title,url,company,snippet,state,date_posted
178,13689,New York,24f7a3153a570dfe,Staff Accountant,http://www.indeed.com/viewjob?jk=24f7a3153a570dfe&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,"Sovereign Brands, LLC","Candidates must have a bachelor’s degree in <b>accounting</b>, a minimum of 1-3 years’ <b>accounting</b> work experience, be well spoken, have a professional appearance, be...",NY,"Mon, 20 Mar 2017 19:01:35 GMT"
179,13690,New York,ad9ee3a7996eee93,"TREASURY ASSISTANT, G5",http://www.indeed.com/viewjob?jk=ad9ee3a7996eee93&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,United Nations,"The Unit also recommends and coordinates the implementation of periodic and non-recurrent payment systems for worldwide application, including the selection of...",NY,"Thu, 06 Apr 2017 02:00:56 GMT"
180,13691,New York,0ced932472bd0aa2,Staff Accountant - Stores,http://www.indeed.com/viewjob?jk=0ced932472bd0aa2&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,"J.Crew Group, Inc.","Prepare general ledger entries by maintaining <b>accounting</b> records and reconciling accounts, including bank reconciliations, prepaid and accrued expenses;...",NY,"Wed, 05 Apr 2017 21:30:27 GMT"
181,13692,New York,25800cc7151793b4,Finance Intern,http://www.indeed.com/viewjob?jk=25800cc7151793b4&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,16 Handles,"To work a *minimum of 25 hours a week*. With 25 locations across New York, New Jersey, Connecticut, Maryland, and Florida, 16 Handles urges every guest to...",NY,"Wed, 05 Apr 2017 13:57:46 GMT"
182,13693,New York,e78e679a0bbf777b,Staff Corporate Accountant,http://www.indeed.com/viewjob?jk=e78e679a0bbf777b&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,"J.Crew Group, Inc.",Prepare and analyze gift card reconciliations. Coordinate with Financial Planning &amp; Analysis regarding monthly close and planning and forecast cycles....,NY,"Fri, 31 Mar 2017 21:12:41 GMT"
183,13694,New York,dc67b4bf76a21b87,Accounting Manager,http://www.indeed.com/viewjob?jk=dc67b4bf76a21b87&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,Pace Gallery,"This role will closely interface with the Sales <b>Accounting</b> and Dealer Departments for artist and consignor payments, and will manage internal vendor payment...",NY,"Wed, 29 Mar 2017 15:17:47 GMT"
184,13695,New York,9539b2b1c10b6087,"Staff Accountant, Wholesale",http://www.indeed.com/viewjob?jk=9539b2b1c10b6087&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,"J.Crew Group, Inc.","Prepare invoices, monthly closing entries and reconciliations. Support Wholesale leadership and legal on due diligence process on substantial wholesale...",NY,"Fri, 31 Mar 2017 03:10:08 GMT"
185,13696,New York,328af1be357c4343,Accountant,http://www.indeed.com/viewjob?jk=328af1be357c4343&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,"West Harlem Group Assistance, Inc.-CAFLC",Days and hours of work are Monday through Friday 9 a.m. to 5 p.m. Employee works 35 hours a week. Verifies invoices and prepares check request....,NY,"Mon, 13 Mar 2017 21:38:32 GMT"
186,13697,New York,6ad96cca1b1a9e35,"Accounting Associate / Bookkeeper, Part-Time",http://www.indeed.com/viewjob?jk=6ad96cca1b1a9e35&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,Bend the Arc,"The <b>Accounting</b> Associate / Bookkeeper assists with accounts payable, recordkeeping, entries into the <b>accounting</b> system and some <b>accounting</b> / finance projects to...",NY,"Thu, 23 Mar 2017 22:41:26 GMT"
187,13698,New York,b5c369ae7f37b4a8,Analyst,http://www.indeed.com/viewjob?jk=b5c369ae7f37b4a8&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,Bank of America,Hours Per Week:. Major(s) and areas of academic excellence must include <b>Accounting</b> and Finance. Develop databases integral to our research product....,NY,"Wed, 29 Mar 2017 04:43:17 GMT"
188,13699,New York,c97a04d02f0744ac,Accounting and Finance Intern,http://www.indeed.com/viewjob?jk=c97a04d02f0744ac&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,MCD Partners,"Post journal entries. Help with accounts receivable, payable and bank statement reconciliation. They should be <b>Accounting</b>, Finance, Business or Economics majors...",NY,"Tue, 21 Mar 2017 17:17:23 GMT"
189,13700,New York,b04f411d83159f7b,Senior Finance Assistant,http://www.indeed.com/viewjob?jk=b04f411d83159f7b&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,Qatar Airways,"In this role you will be responsible for the verification, <b>accounting</b> and reconciliation of sales/ collection /refunds /ACMs/ADMs etc from all accredited agents...",NY,"Wed, 05 Apr 2017 03:10:11 GMT"
190,13701,New York,ebb05dae425c60c4,FINANCIAL ANALYST,http://www.indeed.com/viewjob?jk=ebb05dae425c60c4&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,Ralph Lauren,"Ralph Lauren Corporation is a leader in the design, marketing and distribution. Degree or equivalent and 2-4 years of <b>accounting</b> experience....",NY,"Tue, 28 Mar 2017 23:36:29 GMT"
191,13702,Jamaica,36aa6af70b9a3fae,Audit Intern (Paid),http://www.indeed.com/viewjob?jk=36aa6af70b9a3fae&qd=bI5jzorbWsQgLMLl5Mfii66nn_yQuyVaMIrt0528vYFVsYuyFaPWIFXa7ePx2TLysUGeYKe1lc2ox4clCx-5VEqaYy8t3f2LgkegzcjzBGjFlcDGd7q401oGLI1tr3--&indpubnum=7381316591612982&atk=1bd7tr1ieaeqae5b,Padilla and Company LLP,Bachelor's degree in <b>accounting</b> or finance candidate. 0 to 1 year experience in financial and program audits and or <b>accounting</b>. Experience and Qualifications:....,NY,"Thu, 23 Mar 2017 14:18:48 GMT"
192,13703,New York,55bbfd0603074641,"product manager, Marketing & Brand Management - New York, NY",http://www.indeed.com/viewjob?jk=55bbfd0603074641&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Starbucks,"Evaluates creative concepts and effectively provides creative feedback to internal and external agencies. Provides input to consumer positioning, creative brief...",NY,"Thu, 30 Mar 2017 07:55:04 GMT"
193,13704,New York,0583fcb98a6cc156,Intern Social (6 months),http://www.indeed.com/viewjob?jk=0583fcb98a6cc156&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,adidas,"Publishing, moderation and ongoing engagement to relevant social platforms, in alignment with the global social media standards and guidelines....",NY,"Wed, 22 Mar 2017 04:51:27 GMT"
194,13705,New York,4eecfe02089631e9,"HBO (Freelance) Coordinator, Digital & Social Media",http://www.indeed.com/viewjob?jk=4eecfe02089631e9&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,HBO,"The HBO Digital Coordinator supports the HBO Digital and Social Media team with social media <b>marketing</b> for HBO Sports and Original Series Programming, including...",NY,"Fri, 17 Feb 2017 02:57:52 GMT"
195,13706,New York,87482a7c5d747d05,Global Merchandising Operations PR/Marketing Coordinator,http://www.indeed.com/viewjob?jk=87482a7c5d747d05&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Tiffany & Co.,"The Global Merchandising Operations PR/<b>Marketing</b> Coordinator is the Global Merchandising liaison for Global Public Relations, Global <b>Marketing</b>, Global E...",NY,"Wed, 05 Apr 2017 19:01:34 GMT"
196,13707,New York,544cc9adb6ed3845,Marketing Specialist,http://www.indeed.com/viewjob?jk=544cc9adb6ed3845&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Live Nation,"Conduct quantitative and qualitative research on consumer behavior, <b>marketing</b> trends, digital and social media developments and specific industry/client...",NY,"Fri, 31 Mar 2017 05:21:23 GMT"
197,13708,New York,f632476b39078f62,HBO Product Marketing Coordinator,http://www.indeed.com/viewjob?jk=f632476b39078f62&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,HBO,"Assist in the design, implementation and optimization of digital <b>marketing</b> campaigns across multiple platforms including search, social, ad networks and DSPs....",NY,"Wed, 15 Feb 2017 02:50:43 GMT"
198,13709,New York,d6f36791264ab4f9,"Financial Analyst, Advertising Revenue",http://www.indeed.com/viewjob?jk=d6f36791264ab4f9&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Time Inc.,"Has been extending the power of our brands through various acquisitions and investments, including Viant, an advertising technology firm with a specialized...",NY,"Sun, 05 Feb 2017 18:59:54 GMT"
199,13710,New York,015002c689b03ed3,Account Manager,http://www.indeed.com/viewjob?jk=015002c689b03ed3&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Live Nation,"Develop basic understanding of LN Digital, Mobile and Social Media assets and work with Planning team to ensure proper execution of sponsorship based media...",NY,"Wed, 05 Apr 2017 19:21:31 GMT"
200,13711,New York,4b683232efe50e2e,Media Planner - Paid Social Marketing,http://www.indeed.com/viewjob?jk=4b683232efe50e2e&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Squarespace,"Squarespace is seeking a media planner to join our Media &amp; Acquisition team and elevate our presence across the performance driven campaigns, focusing on paid...",NY,"Thu, 06 Apr 2017 14:55:31 GMT"
201,13712,New York,7193a8889c664cb2,Marketing Strategy + Brand Intern,http://www.indeed.com/viewjob?jk=7193a8889c664cb2&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Tumblr,"An avid social media user with a passion for Tumblr. Familiarity with utilizing Excel, SQL, and/or Python for building statistical models....",NY,"Fri, 31 Mar 2017 20:05:59 GMT"
202,13713,New York,876d61fa55ec1dc8,Social Media Content Strategist,http://www.indeed.com/viewjob?jk=876d61fa55ec1dc8&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Townsquare Media,"Townsquare Media is looking for an enthusiastic and creatively curious social media content strategist, based in New York City, to oversee the social media...",NY,"Fri, 07 Apr 2017 15:02:58 GMT"
203,13714,New York,9c9e8be1d22d8f93,Digital Marketing Assistant,http://www.indeed.com/viewjob?jk=9c9e8be1d22d8f93&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Vince,"Support Search Engine Optimization efforts for targeted keywords, conduct keyword research for new products and execute SEO initiatives (including, but not...",NY,"Wed, 29 Mar 2017 23:15:45 GMT"
204,13715,New York,0bc808f0e43e9e3f,"Marketing Associate, Games & VR",http://www.indeed.com/viewjob?jk=0bc808f0e43e9e3f&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,MLB Advanced Media,"MLB Advanced Media is seeking a <b>Marketing</b> Associate in New York to work on our next generation console games, mobile games, VR executions and more....",NY,"Mon, 03 Apr 2017 03:00:19 GMT"
205,13716,New York,9b62c44010e75055,"Marketing Coordinator, NBCU Hispanic Group Network Partnerships",http://www.indeed.com/viewjob?jk=9b62c44010e75055&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,NBCUniversal,"Reporting to the SVP of Network Partnerships, the Coordinator will both provide administrative support to the team and contribute to the development and...",NY,"Fri, 07 Apr 2017 21:57:09 GMT"
206,13717,New York,8281aad872ecafe7,Brand Marketing & Consumer Insights Intern,http://www.indeed.com/viewjob?jk=8281aad872ecafe7&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,KIND,"The Brand &amp; Consumer Insights intern will sit at the intersection of brand management and consumer insights (marketing analytics, consumer research)....",NY,"Mon, 27 Mar 2017 23:27:48 GMT"
207,13718,New York,7302e45e16e03cf4,"Program Coordinator, Customer Team",http://www.indeed.com/viewjob?jk=7302e45e16e03cf4&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Facebook,"Collaborate with various cross-functional teams internally including Global Sales, Creative Shop, Global Accounts, Global Agency, and Product on council/client...",NY,"Fri, 31 Mar 2017 18:12:47 GMT"
208,13719,New York,de9f36bbe3249974,Administrative Assistant/Marketing for Luxury Brand,http://www.indeed.com/viewjob?jk=de9f36bbe3249974&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Larry Wayne Associates,"Extremely organized and detail oriented. Handles special projects as assigned. Proficient in MSWord and Excel. New York, NY....",NY,"Thu, 06 Apr 2017 13:33:09 GMT"
209,13720,New York,6202aa4f654ce55e,Market Coordinator - Temporary,http://www.indeed.com/viewjob?jk=6202aa4f654ce55e&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,MKTG,"Proficient in Microsoft Excel, Word, PowerPoint and Outlook. Cascades CLIENT’S responsible <b>marketing</b> code. Effectively train promotional staff on CLIENT brands,...",NY,"Fri, 07 Apr 2017 21:19:23 GMT"
210,13721,New York,2ad6e3c2afe7a749,Entry Level Marketing Effectiveness Analyst,http://www.indeed.com/viewjob?jk=2ad6e3c2afe7a749&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Macy's,"Organizational skills, ability to work multiple projects simultaneously in a fast paced environment; Liaison to Merchandising <b>Marketing</b> for Center Core,...",NY,"Fri, 31 Mar 2017 05:36:44 GMT"
211,13722,New York,8286fadf524ee615,"Assistant, Promotion",http://www.indeed.com/viewjob?jk=8286fadf524ee615&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Warner Music Group,"Research special projects relating to radio. The department works with <b>marketing</b>, sales, publicity, and digital <b>marketing</b>, creating grass roots and national...",NY,"Thu, 30 Mar 2017 20:29:45 GMT"
212,13723,New York,20598a132a5e547b,Junior Internal Communications Specialist,http://www.indeed.com/viewjob?jk=20598a132a5e547b&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,UBS,"Conceive, create and execute a rich variety of employee communications and campaigns across multiple media....",NY,"Fri, 07 Apr 2017 17:21:03 GMT"
213,13724,New York,1c07005e550a0a3f,"North America Brand Marketing Specialist, Nike Women's",http://www.indeed.com/viewjob?jk=1c07005e550a0a3f&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,NIKE INC,"You will maintain a close relationship with key consumer groups and work closely with Digital <b>Marketing</b>, Retail <b>Marketing</b>, Communications, Sports <b>Marketing</b>,...",NY,"Fri, 07 Apr 2017 15:04:41 GMT"
214,13725,New York,1c345c49b6084ac6,Event Strategist,http://www.indeed.com/viewjob?jk=1c345c49b6084ac6&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,IBM,Surround proprietary and third-party events with social and digital activities (working closely with the digital/social leads) to drive increased and deeper...,NY,"Tue, 04 Apr 2017 08:58:38 GMT"
215,13726,New York,ac08628c0945fa9e,"Manager, Global Campaign Marketing",http://www.indeed.com/viewjob?jk=ac08628c0945fa9e&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,Fresh,"Strong technical skills including Microsoft Excel, Word and PowerPoint. Manage 15-18 month global hospitality (consumer engagement) calendar to complement the...",NY,"Wed, 05 Apr 2017 03:10:11 GMT"
216,13727,New York,5f68b79d473fa1a8,HBO Coordinator Multicultural Marketing,http://www.indeed.com/viewjob?jk=5f68b79d473fa1a8&qd=bI5jzorbWsQgLMLl5MfiiykpMqS6dkhTPdQ_IyTpuFMz3H0pg9S20S9Ddtb-o0YlU7Lmdg9EskE9POdpZ5LQ_XQXBzkSBj2-atwMwr_urYWQhwggWUZEvHtN5OcDtAPb&indpubnum=7381316591612982&atk=1bd7tr1pn18gu1fe,HBO,"Assist with managing multiple external agencies in the development of creative, media plans, and high-impact promotions – including writing creative briefs,...",NY,"Wed, 05 Apr 2017 03:12:20 GMT"
217,13728,Manhattan,50ccd7037c7175f1,Investment Banking Trainee,http://www.indeed.com/viewjob?jk=50ccd7037c7175f1&qd=bI5jzorbWsQgLMLl5Mfii_A3hE4_qx5iv1ww2hrIFnEM8nWN-TiI8je7hVB8-DfA7POZi35QHx7u2KzBK7uOr78EwMxM3zXE9MMxre1eWM0kt0LCVy_rQinuMfW47e_m&indpubnum=7381316591612982&atk=1bd7tr20t18gt0he,Boutique Investment Bank on Wall Street,Rapidly growing investment bank on Wall Street is looking for an Investment Banking Associate to add to its corporate <b>finance</b> department....,NY,"Fri, 17 Mar 2017 21:17:50 GMT"
218,13729,New York,b24a2ec9a746ac1c,3-month Investment Banking Internship,http://www.indeed.com/viewjob?jk=b24a2ec9a746ac1c&qd=bI5jzorbWsQgLMLl5Mfii_A3hE4_qx5iv1ww2hrIFnEM8nWN-TiI8je7hVB8-DfA7POZi35QHx7u2KzBK7uOr78EwMxM3zXE9MMxre1eWM0kt0LCVy_rQinuMfW47e_m&indpubnum=7381316591612982&atk=1bd7tr20t18gt0he,Aleutian Capital Group,We are looking for a recent college graduate with a degree in <b>finance</b> or related field. A Wall Street based boutique investment bank is seeking highly qualified...,NY,"Wed, 22 Mar 2017 15:22:19 GMT"
219,13730,New York,f645ffc6ab53fdbe,Investment Analyst,http://www.indeed.com/viewjob?jk=f645ffc6ab53fdbe&qd=bI5jzorbWsQgLMLl5Mfii_A3hE4_qx5iv1ww2hrIFnEM8nWN-TiI8je7hVB8-DfA7POZi35QHx7u2KzBK7uOr78EwMxM3zXE9MMxre1eWM0kt0LCVy_rQinuMfW47e_m&indpubnum=7381316591612982&atk=1bd7tr20t18gt0he,UBS,"A bachelor's in economics, <b>finance</b>, accounting, business or equivalent. Solid analytical and quantitative skills....",NY,"Thu, 02 Mar 2017 22:32:26 GMT"
220,13731,New York,c55fa061338dccf3,Director of Budgets and Contracts,http://www.indeed.com/viewjob?jk=c55fa061338dccf3&qd=bI5jzorbWsQgLMLl5Mfii_A3hE4_qx5iv1ww2hrIFnEM8nWN-TiI8je7hVB8-DfA7POZi35QHx7u2KzBK7uOr78EwMxM3zXE9MMxre1eWM0kt0LCVy_rQinuMfW47e_m&indpubnum=7381316591612982&atk=1bd7tr20t18gt0he,Acelero Learning,Minimum of 5 years accounting experience. Assist with site monitoring process with the Director of <b>Finance</b> and operations team....,NY,"Wed, 05 Apr 2017 01:49:38 GMT"
221,13732,New York,a938e59d65645778,Hedge Fund Trader (entry level),http://www.indeed.com/viewjob?jk=a938e59d65645778&qd=bI5jzorbWsQgLMLl5Mfii_A3hE4_qx5iv1ww2hrIFnEM8nWN-TiI8je7hVB8-DfA7POZi35QHx7u2KzBK7uOr78EwMxM3zXE9MMxre1eWM0kt0LCVy_rQinuMfW47e_m&indpubnum=7381316591612982&atk=1bd7tr20t18gt0he,Pierrepont Partners,"*\*\*This is an entry level position. We are looking for recent graduates only, not experienced traders\*\** We are a hedge fund under the umbrella of a",NY,"Tue, 14 Mar 2017 13:22:57 GMT"
